"id","channel_name","lob_name","case_sub_type_id","level","sla_age","subject","email_from","to_designation","cc_designation","created_at","created_by","modified_at","modified_by","to_email","cc_email","device_type_id","level_order","template_id","is_active"
"207","Commercial","Sales","2","Weekly-Escalation",NULL,"Weekly Escalation for Repeat Commercial Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@DVM","SALES@ZH,SALES@TSM,SALES@GM,SALES@CEO,SALES@DPM-COMS,SALES@COH,SALES@CC-INCHARGE","2025-04-28 10:14:52.258751","admin",NULL,"","","crm@maruti.co.in","1","8","491",True
"208","Commercial","Sales","1","Weekly-Escalation",NULL,"Weekly Escalation for New Commercial Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@DVM","SALES@ZH,SALES@TSM,SALES@GM,SALES@CEO,SALES@DPM-COMS,SALES@COH,SALES@CC-INCHARGE","2025-04-28 10:14:52.258751","admin",NULL,"","","crm@maruti.co.in","1","8","490",True
"213","Commercial","Sales","2","Weekly-Escalation",NULL,"Weekly Escalation for Repeat Commercial Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@DVM","SALES@ZH,SALES@TSM,SALES@GM,SALES@CEO,SALES@DPM-COMS,SALES@COH,SALES@CC-INCHARGE","2025-04-28 10:14:52.258751","admin",NULL,"","","crm@maruti.co.in","2","8","491",True
"214","Commercial","Sales","1","Weekly-Escalation",NULL,"Weekly Escalation for New Commercial Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@DVM","SALES@ZH,SALES@TSM,SALES@GM,SALES@CEO,SALES@DPM-COMS,SALES@COH,SALES@CC-INCHARGE","2025-04-28 10:14:52.258751","admin",NULL,"","","crm@maruti.co.in","2","8","490",True
"196","True Value","True Value","1","Fourth Level","5","Fourth Level escalation for New True Value True Value Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","TRUE VALUE@TVCH,TRUE VALUE@DDVM-DD2SP","TRUE VALUE@SRDVM-TV,TRUE VALUE@DVM-DDEV2,TRUE VALUE@SNP-HEAD,TRUE VALUE@SLP-HEAD,TRUE VALUE@ZH-TV,TRUE VALUE@RM-TV,TRUE VALUE@SNP-CO,TRUE VALUE@TM-TV,TRUE VALUE@CEO,TRUE VALUE@TVM,TRUE VALUE@CCM,TRUE VALUE@DSE","2024-07-30 17:00:00","admin","2025-08-04 12:03:46.828341","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","",NULL,"4","492",True
"200","Arena","Sales","2","Weekly-Escalation","0","Weekly Escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-24 03:52:20.80513","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in",NULL,"8","491",True
"210","Arena","Sales","1","Weekly-Escalation","0","Weekly Escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-24 03:50:04.740866","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,gaurav.singal@maruti.co.in,sandeep.behera@maruti.co.in","2","8","490",True
"204","Arena","Sales","1","Weekly-Escalation","0","Weekly Escalation for New Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-24 03:50:28.723325","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","1","8","490",True
"201","Nexa","Sales","2","Weekly-Escalation","0","Weekly Escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-18 15:57:49.183064","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in",NULL,"8","491",True
"205","Nexa","Sales","1","Weekly-Escalation","0","Weekly Escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-18 15:58:12.17304","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","8","490",True
"206","Nexa","Sales","2","Weekly-Escalation","0","Weekly Escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-18 15:58:46.132264","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","1","8","491",True
"211","Nexa","Sales","1","Weekly-Escalation","0","Weekly Escalation for New Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-18 15:59:10.427771","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","8","490",True
"212","Nexa","Sales","2","Weekly-Escalation","0","Weekly Escalation for Repeat Nexa Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-18 15:59:43.390174","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in","2","8","491",True
"203","Arena","Sales","2","Weekly-Escalation","0","Weekly Escalation for Repeat Arena Sales Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","SALES@TSM","SALES@GM,SALES@QCM,SALES@RM,SALES@CBH,SALES@CRMC,SALES@SNP-CO,SALES@SM,SALES@CEO,SALES@DVH-MKT3,SALES@SNP-DVH,SALES@SH,SALES@CRM-HEAD,SALES@DDVM-SNP,SALES@DVM-SNP,SALES@CCO","2025-04-28 10:14:52.258751","admin","2025-06-24 03:49:39.754491","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","crm@maruti.co.in,sandeep.behera@maruti.co.in,gaurav.singal@maruti.co.in","1","8","491",True
"195","True Value","True Value","2","Fourth Level","5","Fourth Level escalation for Repeat True Value True Value Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","TRUE VALUE@TVCH,TRUE VALUE@DDVM-DD2SP","TRUE VALUE@SRDVM-TV,TRUE VALUE@DVM-DDEV2,TRUE VALUE@SNP-HEAD,TRUE VALUE@SLP-HEAD,TRUE VALUE@ZH-TV,TRUE VALUE@RM-TV,TRUE VALUE@SNP-CO,TRUE VALUE@TM-TV,TRUE VALUE@CEO,TRUE VALUE@TVM,TRUE VALUE@CCM,TRUE VALUE@DSE","2024-07-30 17:00:00","admin","2025-08-04 12:04:11.596813","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","",NULL,"4","493",True
"215","True Value","True Value","1","Fifth Level","10","Fifth Level escalation for New True Value True Value Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","TRUE VALUE@SRDVM-TV,TRUE VALUE@DVM-DDEV2","TRUE VALUE@SRDVM-SALES,TRUE VALUE@DDVM-DD2SP,TRUE VALUE@TVCH,TRUE VALUE@SNP-HEAD,TRUE VALUE@SLP-HEAD,TRUE VALUE@ZH-TV,TRUE VALUE@RM-TV,TRUE VALUE@SNP-CO,TRUE VALUE@TM-TV,TRUE VALUE@CEO,TRUE VALUE@TVM,TRUE VALUE@CCM,TRUE VALUE@DSE","2025-06-17 14:40:29.070799","admin","2025-08-04 12:05:17.377831","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","",NULL,"5","494",True
"217","True Value","True Value","2","Fifth Level","10","Fifth Level escalation for Repeat True Value True Value Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","TRUE VALUE@SRDVM-TV,TRUE VALUE@DVM-DDEV2","TRUE VALUE@SRDVM-SALES,TRUE VALUE@DDVM-DD2SP,TRUE VALUE@TVCH,TRUE VALUE@SNP-HEAD,TRUE VALUE@SLP-HEAD,TRUE VALUE@ZH-TV,TRUE VALUE@RM-TV,TRUE VALUE@SNP-CO,TRUE VALUE@TM-TV,TRUE VALUE@CEO,TRUE VALUE@TVM,TRUE VALUE@CCM,TRUE VALUE@DSE","2025-06-17 14:40:29.070799","admin","2025-08-04 12:05:44.762682","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","",NULL,"5","495",True
"216","True Value","True Value","1","Sixth Level","15","Sixth Level escalation for New True Value True Value Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","TRUE VALUE@SRDVM-SALES","TRUE VALUE@SRDVM-TV,TRUE VALUE@DVM-DDEV2,TRUE VALUE@DDVM-DD2SP,TRUE VALUE@TVCH,TRUE VALUE@SNP-HEAD,TRUE VALUE@SLP-HEAD,TRUE VALUE@ZH-TV,TRUE VALUE@RM-TV,TRUE VALUE@SNP-CO,TRUE VALUE@TM-TV,TRUE VALUE@CEO,TRUE VALUE@TVM,TRUE VALUE@CCM,TRUE VALUE@DSE","2025-06-17 14:40:29.070799","admin","2025-08-04 12:06:05.022595","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","",NULL,"6","496",True
"218","True Value","True Value","2","Sixth Level","15","Sixth Level escalation for Repeat True Value True Value Complaint ref. no {{caseNumber}}","msilcomplaints.noreply@maruti.co.in","TRUE VALUE@SRDVM-SALES","TRUE VALUE@SRDVM-TV,TRUE VALUE@DVM-DDEV2,TRUE VALUE@DDVM-DD2SP,TRUE VALUE@TVCH,TRUE VALUE@SNP-HEAD,TRUE VALUE@SLP-HEAD,TRUE VALUE@ZH-TV,TRUE VALUE@RM-TV,TRUE VALUE@SNP-CO,TRUE VALUE@TM-TV,TRUE VALUE@CEO,TRUE VALUE@TVM,TRUE VALUE@CCM,TRUE VALUE@DSE","2025-06-17 14:40:29.070799","admin","2025-08-04 12:06:36.789979","CONCENTRIX_SatishChowdary.Goli@maruti.co.in","","",NULL,"6","497",True
